ID_Cliente,Regiao,Canal_Venda,Porte_Cliente,Segmento,Tempo_Relacionamento_meses,Recencia_dias,Frequencia_pedidos_ano,Ticket_Medio_R$,N_Categorias_Compradas,Faturamento_Anual_R$,Desconto_Medio_%,Satisfacao_NPS_1a10,Chamados_Suporte_ano,Atraso_Medio_Pagamento_dias,Comprou_Cutelaria,Comprou_Panelas,Comprou_Utilidades_Cozinha,Comprou_Ferramentas,Comprou_Eletroportateis,Comprou_Moveis,Comprou_Talheres,Comprou_Jardinagem,Churn,Desconto_Medio_%_ausente,Satisfacao_NPS_1a10_ausente,Faturamento_Anual_R$_original,Porte_Cliente_ord,Churn_bin,Regiao_Centro-Oeste,Regiao_Nordeste,Regiao_Norte,Regiao_Sudeste,Regiao_Sul,Canal_Venda_Atacado,Canal_Venda_Distribuidor,Canal_Venda_E-commerce,Canal_Venda_Marketplace,Canal_Venda_Varejo Físico,Segmento_Corporativo,Segmento_Doméstico,Segmento_Profissional/Food Service,Faturamento_por_Pedido,Total_Categorias_Compradas,Cliente_Insatisfeito,Tempo_Relacionamento_meses_z,Recencia_dias_z,Frequencia_pedidos_ano_z,Ticket_Medio_R$_z,N_Categorias_Compradas_z,Faturamento_Anual_R$_z,Desconto_Medio_%_z,Satisfacao_NPS_1a10_z,Chamados_Suporte_ano_z,Atraso_Medio_Pagamento_dias_z,Porte_Cliente_ord_z,Faturamento_por_Pedido_z,Total_Categorias_Compradas_z
TRM1208,Sul,Varejo Físico,Pequeno,Doméstico,68,41,8,173.88,5,1475.38,12.0,7.8,4,3,1,1,0,1,0,0,1,1,Não,0,0,1475.38,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,184.4225,5,0,1.6063409496625225,-0.6670775684055047,-0.46742771134777317,-0.7770112287075249,0.4377699173346484,-0.7467583012930887,0.7595265531748767,0.3057619345554148,0.18235023403570624,-0.448759730212768,-0.8682431421244592,-0.8707798561293656,0.4377699173346484
TRM1209,Sudeste,E-commerce,Médio,Profissional/Food Service,17,95,12,684.94,3,9519.89,8.8,5.6,1,4,1,1,1,0,0,0,0,0,Sim,0,0,9519.89,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,793.3241666666667,3,1,-0.9430403779885903,0.5597719286357956,-0.04544436082547797,0.7225011119601303,-0.9418686100230305,0.3022207198618654,0.0033627476926493386,-1.3349118606199848,-1.254348579578949,-0.28511663083644306,0.4754664825919659,0.9527206123716415,-0.9418686100230305
TRM1210,Nordeste,E-commerce,Pequeno,Profissional/Food Service,53,125,1,270.15,5,329.44,11.0,4.6,9,0,1,1,1,0,1,0,1,0,Sim,0,0,329.44,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,329.44,5,1,0.8565229121180776,1.241354982547629,-1.2058985747617896,-0.4945433129323222,0.4377699173346484,-0.8961853042432135,0.5232253639616806,-2.0806726766088026,2.576848256726798,-0.9396890283417427,-0.8682431421244592,-0.43649055513520707,0.4377699173346484
TRM1211,Sudeste,E-commerce,Pequeno,Profissional/Food Service,48,13,4,168.6,5,844.94,6.8,6.7,6,0,1,1,1,0,1,0,1,0,Não,0,0,844.94,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,211.235,5,0,0.6065835662699293,-1.3032217520565492,-0.8894110618700684,-0.7925033923648748,0.4377699173346484,-0.8289657115762419,-0.4692396307337431,-0.5145749630322847,1.140149443112143,-0.9396890283417427,-0.8682431421244592,-0.7904834651220328,0.4377699173346484
TRM1212,Sul,Varejo Físico,Pequeno,Profissional/Food Service,17,11,5,203.42,2,999.49,8.0,7.4,4,1,1,0,0,0,0,0,1,0,Sim,0,0,999.49,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,199.898,2,0,-0.9430403779885903,-1.3486606223173383,-0.7839152242394946,-0.6903372676397002,-1.6316878737018699,-0.8088128734643498,-0.18567820367790772,0.0074576081598880205,0.18235023403570624,-0.7760459289654178,-0.8682431421244592,-0.824434800687539,-1.6316878737018699
TRM1213,Nordeste,Varejo Físico,Pequeno,Doméstico,9,77,5,158.32,6,1093.34,5.4,4.6,7,0,1,1,1,1,0,0,1,1,Sim,0,0,1093.34,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,218.66799999999998,6,1,-1.3429433313456276,0.15082209628869553,-0.7839152242394946,-0.8226661655462302,1.1275891810134877,-0.7965751260893832,-0.8000612956322175,-2.0806726766088026,1.6190490476503614,-0.9396890283417427,-0.8682431421244592,-0.768223583560914,1.1275891810134877
TRM1214,Nordeste,Varejo Físico,Pequeno,Corporativo,30,100,4,267.41,3,1059.19,11.6,6.2,5,6,1,0,1,0,0,1,0,0,Não,0,0,1059.19,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,264.7975,3,0,-0.29319807878340465,0.6733691042877679,-0.8894110618700684,-0.5025828069514771,-0.9418686100230305,-0.8010281796094162,0.6650060774895982,-0.8874553710266936,0.6612498385739246,0.0421695679162068,-0.8682431421244592,-0.6300778541819765,-0.9418686100230305
TRM1215,Nordeste,E-commerce,Médio,Doméstico,1,36,14,415.44,4,7544.78,5.2,7.2,3,10,1,1,1,0,0,0,1,0,Sim,0,0,7544.78,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,538.9128571428571,4,0,-1.742846284702665,-0.7806747440574769,0.1655473144356696,-0.06824474138376889,-0.252049346344191,0.04467253427028043,-0.8473215334748568,-0.1416945550378757,-0.2965493705025122,0.6967419654215066,0.4754664825919659,0.19082560123089112,-0.252049346344191
TRM1216,Sul,E-commerce,Pequeno,Profissional/Food Service,59,7,5,322.08,4,1838.06,13.9,7.5,3,23,1,1,1,0,0,0,1,0,Não,0,0,1838.06,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,367.61199999999997,4,0,1.1564501271358556,-1.439538362838916,-0.7839152242394946,-0.3421743624160005,-0.252049346344191,-0.699465960132163,1.2084988126799494,0.08203368975876955,-0.2965493705025122,2.824102257313731,-0.8682431421244592,-0.32217544697550904,-0.252049346344191
TRM1217,Sul,Distribuidor,Pequeno,Doméstico,39,58,8,145.1,4,1216.04,6.7,6.5,5,5,0,1,1,0,1,0,1,0,Não,0,0,1216.04,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,152.005,4,0,0.15669274374326234,-0.28084717118879904,-0.46742771134777317,-0.8614552571277008,-0.252049346344191,-0.780575428668942,-0.49286974965506264,-0.6637271262300484,0.6612498385739246,-0.12147353146011812,-0.8682431421244592,-0.9678617491076486,-0.252049346344191
TRM1218,Centro-Oeste,Distribuidor,Pequeno,Corporativo,69,77,6,277.42,1,1876.9,8.1,6.4,4,14,0,0,0,1,0,0,0,0,Não,0,0,1876.9,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,312.81666666666666,1,0,1.6563288188321523,0.15082209628869553,-0.6784193866089208,-0.47321224668441797,-2.3215071373807095,-0.6944013452355865,-0.1620480847565882,-0.7383032078289299,0.18235023403570624,1.3513143629268063,-0.8682431421244592,-0.4862730697525893,-2.3215071373807095
TRM1219,Sudeste,E-commerce,Pequeno,Doméstico,38,47,7,199.97,5,20344.71,11.0,9.7,3,0,1,1,1,0,0,1,1,0,Não,0,0,20344.71,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2906.387142857143,5,0,0.10670487457363266,-0.530760957623138,-0.572923548978347,-0.700459988211264,0.4377699173346484,1.713743495988512,0.5232253639616806,1.7227074849341684,-0.2965493705025122,-0.9396890283417427,-0.8682431421244592,7.280788899898307,0.4377699173346484
TRM1220,Sudeste,E-commerce,Pequeno,Doméstico,71,116,8,179.95,3,1858.41,8.1,7.6,1,0,0,1,0,0,0,0,1,1,Não,0,0,1858.41,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,232.30125,3,0,1.7563045571714115,1.0368800663740791,-0.46742771134777317,-0.7592011087453823,-0.9418686100230305,-0.696812383583622,-0.1620480847565882,0.15660977135765108,-1.254348579578949,-0.9396890283417427,-0.8682431421244592,-0.727395582714267,-0.9418686100230305
TRM1221,Sudeste,Varejo Físico,Pequeno,Doméstico,21,73,6,183.57,2,1281.58,6.8,6.3,6,2,0,1,1,0,0,0,0,0,Sim,0,0,1281.58,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,213.59666666666666,2,0,-0.7430889013100717,0.059944355767117735,-0.6784193866089208,-0.7485795874500022,-1.6316878737018699,-0.7720292170231742,-0.4692396307337431,-0.8128792894278121,1.140149443112143,-0.6124028295890929,-0.8682431421244592,-0.7834108941161346,-1.6316878737018699
TRM1222,Sudeste,Distribuidor,Grande,Doméstico,43,33,33,771.34,2,22650.383749999997,12.9,7.5,3,0,0,0,0,0,0,1,1,0,Não,0,1,25258.66,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,686.3752651515151,2,0,0.35664422042178096,-0.8488330494486603,2.169968229416572,0.9760092445349462,-1.6316878737018699,2.014396163879741,0.9721976234667533,0.08203368975876955,-0.2965493705025122,-0.9396890283417427,1.819176107308391,0.632436759173867,-1.6316878737018699
TRM1223,Centro-Oeste,E-commerce,Pequeno,Doméstico,24,36,9,183.45,3,1836.6,11.6,7.4,2,5,1,0,1,0,0,0,1,0,Não,0,0,1836.6,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,204.06666666666666,3,0,-0.5931252938011826,-0.7806747440574769,-0.36193187371719937,-0.7489316820785784,-0.9418686100230305,-0.6996563395798715,0.6650060774895982,0.0074576081598880205,-0.7754489750407306,-0.12147353146011812,-0.8682431421244592,-0.8119507395725403,-0.9418686100230305
TRM1224,Sudeste,Varejo Físico,Médio,Profissional/Food Service,29,59,13,563.66,8,10505.92,5.3,6.7,5,0,1,1,1,1,1,1,1,1,Não,0,0,10505.92,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,808.1476923076923,8,0,-0.3431859479530343,-0.25812773605840456,0.06005147680509582,0.3666508073458515,2.5072277083711665,0.4307959574126199,-0.8236914145535373,-0.5145749630322847,0.6612498385739246,-0.9396890283417427,0.4754664825919659,0.9971131759512786,2.5072277083711665
TRM1225,Centro-Oeste,E-commerce,Pequeno,Doméstico,33,44,7,190.61,4,1766.68,7.5,6.4,3,0,1,1,1,0,0,0,1,0,Sim,0,0,1766.68,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,252.38285714285715,4,0,-0.14323447127451566,-0.5989192630143213,-0.572923548978347,-0.7279233692402023,-0.252049346344191,-0.7087736895687651,-0.30382879828450576,-0.7383032078289299,-0.2965493705025122,-0.9396890283417427,-0.8682431421244592,-0.6672564468933437,-0.252049346344191
TRM1226,Sul,E-commerce,Pequeno,Corporativo,39,11,7,288.47,2,2215.37,8.0,7.5,6,19,0,0,0,1,0,0,0,1,Não,0,1,2215.37,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,316.4814285714286,2,0,0.15669274374326234,-1.3486606223173383,-0.572923548978347,-0.4407901996363657,-1.6316878737018699,-0.6502659125876916,-0.18567820367790772,0.08203368975876955,1.140149443112143,2.169529859808431,-0.8682431421244592,-0.4752980709701729,-1.6316878737018699
TRM1227,Sudeste,Varejo Físico,Pequeno,Doméstico,19,69,6,225.77,4,1621.0,11.5,6.7,7,1,1,1,1,0,0,0,1,0,Sim,0,0,1621.0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,270.1666666666667,4,0,-0.843064639649331,-0.03093338475446007,-0.6784193866089208,-0.6247596430673953,-0.252049346344191,-0.7277699073373867,0.6413759585682787,-0.5145749630322847,1.6190490476503614,-0.7760459289654178,-0.8682431421244592,-0.6139986110658849,-0.252049346344191
TRM1228,Sudeste,Distribuidor,Médio,Profissional/Food Service,41,37,18,595.83,1,10553.44,7.6,5.8,2,0,0,1,0,0,0,0,0,0,Não,0,0,10553.44,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,586.3022222222222,1,1,0.25666848208252163,-0.7579553089270825,0.5875306649579648,0.46104150902330343,-2.3215071373807095,0.43699241724488863,-0.28019867936318626,-1.185759697422221,-0.7754489750407306,-0.9396890283417427,0.4754664825919659,0.3327442954221057,-2.3215071373807095
TRM1229,Sul,Distribuidor,Médio,Doméstico,32,42,17,425.39,5,8930.95,15.2,7.5,4,12,1,1,1,0,1,0,1,0,Não,0,0,8930.95,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,525.35,5,0,-0.19322234044414532,-0.6443581332751103,0.482034827327391,-0.039050228430997876,0.4377699173346484,0.22542478018138798,1.5156903586571042,0.08203368975876955,0.18235023403570624,1.0240281641741564,0.4754664825919659,0.15020840849170428,0.4377699173346484
TRM1230,Sul,Distribuidor,Pequeno,Profissional/Food Service,12,23,6,187.04,3,1388.09,7.4,7.7,2,0,1,1,1,0,0,0,0,0,Não,0,0,1388.09,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,231.34833333333333,3,0,-1.1929797238367386,-1.0760274007526047,-0.6784193866089208,-0.7383981844403423,-0.9418686100230305,-0.7581406451221866,-0.3274589172058253,0.23118585295653327,-0.7754489750407306,-0.9396890283417427,-0.8682431421244592,-0.7302493176984748,-0.9418686100230305
TRM1231,Sudeste,Distribuidor,Pequeno,Profissional/Food Service,8,158,5,205.56,4,1213.16,7.0,3.9,5,14,1,0,1,0,1,1,0,0,Sim,0,0,1213.16,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,242.632,4,1,-1.3929312005152572,1.991096341850646,-0.7839152242394946,-0.6840582467634257,-0.252049346344191,-0.7809509716890796,-0.42197939289110387,-2.602705247800975,0.6612498385739246,1.3513143629268063,-0.8682431421244592,-0.6964577014499684,-0.252049346344191
TRM1232,Centro-Oeste,Distribuidor,Pequeno,Doméstico,59,89,3,172.88,5,622.79,7.3,7.1,4,0,0,1,1,1,0,1,0,1,Não,0,0,622.79,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,207.59666666666666,5,0,1.1564501271358556,0.42345531785342894,-0.9949068995006422,-0.7799453506123261,0.4377699173346484,-0.8579333789108059,-0.35108903612714504,-0.21627063663675788,0.18235023403570624,-0.9396890283417427,-0.8682431421244592,-0.8013793172786147,0.4377699173346484
TRM1233,Sudeste,E-commerce,Pequeno,Corporativo,28,184,3,278.18,5,988.1,2.7,7.5,4,1,1,1,1,1,0,1,0,0,Não,0,0,988.1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,329.3666666666667,5,0,-0.39317381712266397,2.5818016552409015,-0.9949068995006422,-0.47098231403676916,0.4377699173346484,-0.8102980939502407,-1.438074506507847,0.08203368975876955,0.18235023403570624,-0.7760459289654178,-0.8682431421244592,-0.4367101691960818,0.4377699173346484
TRM1234,Centro-Oeste,Marketplace,Médio,Doméstico,11,47,15,383.84,4,6492.99,3.9,8.0,4,8,1,1,1,0,0,0,1,0,Não,0,0,6492.99,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,432.866,4,0,-1.2429675930063682,-0.530760957623138,0.2710431520662434,-0.16096299357548402,-0.252049346344191,-0.0924776022402801,-1.1545130794520118,0.45491409775317854,0.18235023403570624,0.36945576666885666,0.4754664825919659,-0.12675686613476342,-0.252049346344191
TRM1235,Nordeste,E-commerce,Pequeno,Doméstico,78,93,9,149.68,5,1483.06,5.9,10.0,2,10,1,1,1,0,0,1,1,0,Não,0,0,1483.06,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,164.78444444444443,5,0,2.1062196413588192,0.5143330583750068,-0.36193187371719937,-0.8480169788037117,0.4377699173346484,-0.7457568532393888,-0.6819107010256195,1.9464357297308144,-0.7754489750407306,0.6967419654215066,-0.8682431421244592,-0.9295906715144514,0.4377699173346484
TRM1236,Sudeste,E-commerce,Pequeno,Profissional/Food Service,44,70,5,186.5,5,11673.45,12.5,8.9,2,11,1,1,1,0,1,0,1,0,Não,0,0,11673.45,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2334.69,5,0,0.4066320895914107,-0.008213949624065617,-0.7839152242394946,-0.739982610268935,0.4377699173346484,0.5830382290449561,0.8776771477814748,1.126098832143115,-0.7754489750407306,0.8603850647978315,-0.8682431421244592,5.568706202625315,0.4377699173346484
TRM1237,Nordeste,Distribuidor,Grande,Profissional/Food Service,38,34,39,905.15,4,22650.383749999997,12.9,9.4,3,4,1,0,1,1,0,0,1,0,Sim,0,0,46648.34,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,580.7790705128205,4,0,0.10670487457363266,-0.8261136143182658,2.802943255200015,1.3686240966163825,-0.252049346344191,2.014396163879741,0.9721976234667533,1.498979240137524,-0.2965493705025122,-0.28511663083644306,1.819176107308391,0.31620390757125477,-0.252049346344191
TRM1238,Sul,E-commerce,Pequeno,Doméstico,18,46,3,172.39,6,661.21,6.1,10.0,2,9,1,1,1,0,1,1,1,0,Não,0,0,661.21,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,220.40333333333334,6,0,-0.8930525088189606,-0.5534803927535324,-0.9949068995006422,-0.7813830703456787,1.1275891810134877,-0.8529235307046662,-0.6346504631829805,1.9464357297308144,-0.7754489750407306,0.5330988660451816,-0.8682431421244592,-0.7630267162840321,1.1275891810134877
TRM1239,Sul,E-commerce,Pequeno,Doméstico,11,89,5,132.38,3,783.1,12.9,7.9,3,11,0,1,1,0,0,0,1,0,Não,0,0,783.1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,156.62,3,0,-1.2429675930063682,0.42345531785342894,-0.7839152242394946,-0.898777287756771,-0.9418686100230305,-0.8370294547586387,0.9721976234667533,0.38033801615429697,-0.2965493705025122,0.8603850647978315,-0.8682431421244592,-0.9540410369585076,-0.9418686100230305
TRM1240,Nordeste,Distribuidor,Médio,Corporativo,35,23,10,554.36,7,6044.25,14.2,8.1,3,7,1,1,1,1,0,1,1,1,Não,0,0,6044.25,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,604.425,7,0,-0.04325873293525633,-1.0760274007526047,-0.2564360360866256,0.33936347363120134,1.817408444692327,-0.15099189906545327,1.2793891694439081,0.52949017935206,-0.2965493705025122,0.20581266729253173,0.4754664825919659,0.3870172520872225,1.817408444692327
TRM1241,Nordeste,Atacado,Pequeno,Profissional/Food Service,31,117,3,212.24,5,825.43,13.0,8.2,1,4,1,0,1,0,1,1,1,0,Não,0,0,825.43,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,275.1433333333333,5,0,-0.24321020961377499,1.0595995015044735,-0.9949068995006422,-0.6644583124393544,0.4377699173346484,-0.8315097547439095,0.9958277423880729,0.6040662609509416,-1.254348579578949,-0.28511663083644306,-0.8682431421244592,-0.5990948022983391,0.4377699173346484
TRM1242,Sul,Atacado,Pequeno,Corporativo,15,66,8,226.72,4,2112.61,4.6,6.5,3,0,0,0,1,1,1,0,0,1,Não,0,0,2112.61,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,264.07625,4,0,-1.0430161163278495,-0.09909169014564342,-0.46742771134777317,-0.6219722272578343,-0.252049346344191,-0.6636654961812084,-0.9891022470027746,-0.6637271262300484,-0.2965493705025122,-0.9396890283417427,-0.8682431421244592,-0.6322378083829663,-0.252049346344191
TRM1243,Sudeste,E-commerce,Pequeno,Doméstico,14,106,11,192.3,5,2521.95,6.0,7.2,6,10,1,1,1,0,0,0,1,1,Sim,0,0,2521.95,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,229.2681818181818,5,0,-1.0930039854974793,0.8096857150701346,-0.15094019845605175,-0.7229647032210884,0.4377699173346484,-0.6102888365065274,-0.6582805821043,-0.1416945550378757,1.140149443112143,0.6967419654215066,-0.8682431421244592,-0.7364788248095275,0.4377699173346484
TRM1244,Sudeste,E-commerce,Grande,Profissional/Food Service,14,77,27,1314.08,5,22650.383749999997,20.3,6.4,4,5,1,1,1,1,0,0,1,0,Sim,0,0,44632.31,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,838.9031018518517,5,0,-1.0930039854974793,0.15082209628869553,1.5369932036331289,2.5684745671467,0.4377699173346484,2.014396163879741,2.7208264236444046,-0.7383032078289299,0.18235023403570624,-0.12147353146011812,1.819176107308391,1.0892175448220842,0.4377699173346484
TRM1245,Norte,Marketplace,Pequeno,Doméstico,13,13,1,162.2,2,165.11,9.0,8.0,3,2,1,1,0,0,0,0,0,0,Não,0,0,165.11,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,165.11,2,0,-1.142991854667109,-1.3032217520565492,-1.2058985747617896,-0.811281772555602,-1.6316878737018699,-0.9176134238609893,0.05062298553528839,0.45491409775317854,-0.2965493705025122,-0.6124028295890929,-0.8682431421244592,-0.9286157181835982,-1.6316878737018699
TRM1246,Sudeste,E-commerce,Pequeno,Corporativo,21,57,5,255.84,2,1125.56,6.9,6.3,5,15,0,0,0,1,0,1,0,0,Não,0,0,1125.56,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,225.112,2,0,-0.7430889013100717,-0.30356660631919347,-0.7839152242394946,-0.536530597390026,-1.6316878737018699,-0.792373738551595,-0.44560951181242336,-0.8128792894278121,0.6612498385739246,1.5149574623031312,-0.8682431421244592,-0.7489254970844103,-1.6316878737018699
TRM1247,Sudeste,Marketplace,Pequeno,Doméstico,38,118,5,197.41,3,1187.06,10.9,5.8,5,0,1,1,0,0,0,0,1,0,Não,0,0,1187.06,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,237.41199999999998,3,1,0.10670487457363266,1.082318936634868,-0.7839152242394946,-0.7079713402875548,-0.9418686100230305,-0.7843543303090756,0.4995952450403611,-1.185759697422221,0.6612498385739246,-0.9396890283417427,-0.8682431421244592,-0.7120902296013262,-0.9418686100230305
TRM1248,Sudeste,E-commerce,Pequeno,Profissional/Food Service,42,65,7,201.87,5,1786.3,12.0,7.9,2,18,1,1,1,0,1,1,0,0,Não,0,0,1786.3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,255.18571428571428,5,0,0.3066563512521513,-0.12181112527603787,-0.572923548978347,-0.6948851565921419,0.4377699173346484,-0.7062153027440784,0.7595265531748767,0.38033801615429697,-0.7754489750407306,2.005886760432106,-0.8682431421244592,-0.6588626263588709,0.4377699173346484
TRM1249,Sudeste,Varejo Físico,Médio,Doméstico,31,59,13,360.83,4,5396.12,5.7,7.1,3,5,1,0,1,0,1,0,1,0,Sim,0,0,5396.12,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,415.0861538461538,4,0,-0.24321020961377499,-0.25812773605840456,0.06005147680509582,-0.22847713860495752,-0.252049346344191,-0.23550603019104832,-0.7291709388682588,-0.21627063663675788,-0.2965493705025122,-0.12147353146011812,0.4754664825919659,-0.1800028327107803,-0.252049346344191
TRM1250,Sudeste,Varejo Físico,Pequeno,Profissional/Food Service,34,65,6,263.77,7,1986.0,8.9,5.1,7,8,1,1,1,1,0,1,1,1,Não,0,0,1986.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,331.0,7,1,-0.093246602104886,-0.12181112527603787,-0.6784193866089208,-0.5132630106849533,1.817408444692327,-0.6801750454102391,0.026992866613968866,-1.7077922686143938,1.6190490476503614,0.36945576666885666,-0.8682431421244592,-0.43181876511296224,1.817408444692327
TRM1251,Norte,Marketplace,Médio,Profissional/Food Service,43,10,10,591.84,3,5849.16,11.7,5.7,4,2,1,1,1,0,0,0,0,0,Não,0,0,5849.16,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,584.9159999999999,3,1,0.35664422042178096,-1.3713800574477326,-0.2564360360866256,0.44933436262314697,-0.9418686100230305,-0.1764310267733087,0.6886361964109178,-1.2603357790211025,0.18235023403570624,-0.6124028295890929,0.4754664825919659,0.32859292417441854,-0.9418686100230305
TRM1252,Sudeste,Varejo Físico,Médio,Doméstico,6,127,12,465.48,3,6368.11,3.4,5.2,4,0,0,0,1,0,1,0,0,1,Não,0,0,6368.11,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,530.6758333333333,3,1,-1.4929069388545166,1.2867938528084182,-0.04544436082547797,0.07857871873247871,-0.9418686100230305,-0.10876156486346421,-1.2726636740586097,-1.6332161870155115,0.18235023403570624,-0.9396890283417427,0.4754664825919659,0.1661578796627334,-0.9418686100230305
TRM1253,Sul,Varejo Físico,Médio,Corporativo,36,5,20,699.98,4,18651.79,8.0,6.6,3,4,0,0,1,1,0,0,1,1,Não,0,0,18651.79,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,932.5895,4,0,0.006729136234373333,-1.4849772330997049,0.7985223402191124,0.7666303054083389,-0.252049346344191,1.492992006526302,-0.18567820367790772,-0.5891510446311669,-0.2965493705025122,-0.28511663083644306,0.4754664825919659,1.3697836859045038,-0.252049346344191
TRM1254,Sul,E-commerce,Pequeno,Doméstico,65,144,6,115.94,6,919.03,3.5,7.3,1,8,1,1,1,1,1,0,1,0,Não,0,0,919.03,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,153.17166666666665,6,0,1.4563773421536337,1.6730242500251238,-0.6784193866089208,-0.9470142518717013,1.1275891810134877,-0.819304606589441,-1.2490335551372902,-0.06711847343899417,-1.254348579578949,0.36945576666885666,-0.8682431421244592,-0.9643678890482773,1.1275891810134877
TRM1255,Nordeste,Varejo Físico,Grande,Profissional/Food Service,28,44,25,1419.01,6,22650.383749999997,9.1,7.9,2,10,1,1,1,0,1,1,1,0,Não,0,0,41016.23,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,906.0153499999999,6,0,-0.39317381712266397,-0.5989192630143213,1.3260015283719813,2.876351978617481,1.1275891810134877,2.014396163879741,0.07425310445660792,0.38033801615429697,-0.7754489750407306,0.6967419654215066,1.819176107308391,1.2902010905073,1.1275891810134877
TRM1256,Nordeste,E-commerce,Médio,Doméstico,58,81,9,449.64,3,4614.0,5.7,8.4,5,3,1,0,0,0,1,0,1,0,Não,0,0,4614.0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,512.6666666666666,3,0,1.106462257966226,0.24169983681027335,-0.36193187371719937,0.03210222776042903,-0.9418686100230305,-0.33749203953477624,-0.7291709388682588,0.753218424148706,0.6612498385739246,-0.448759730212768,0.4754664825919659,0.11222515841768375,-0.9418686100230305
TRM1257,Sul,Marketplace,Pequeno,Doméstico,28,9,4,212.75,4,999.89,9.9,7.5,2,0,1,1,1,0,0,0,1,0,Não,0,1,999.89,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,249.9725,4,0,-0.39317381712266397,-1.3940994925781272,-0.8894110618700684,-0.6629619102679059,-0.252049346344191,-0.8087607147115529,0.263294055827165,0.08203368975876955,-0.7754489750407306,-0.9396890283417427,-0.8682431421244592,-0.674474833079271,-0.252049346344191
TRM1258,Sul,Varejo Físico,Médio,Doméstico,45,100,21,449.27,3,11297.25,6.7,8.3,2,0,0,1,1,0,0,0,1,0,Não,0,0,11297.25,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,537.9642857142857,3,0,0.45661995876104033,0.6733691042877679,0.9040181778496862,0.03101660265565261,-0.9418686100230305,0.5339829220394958,-0.49286974965506264,0.6786423425498245,-0.7754489750407306,-0.9396890283417427,0.4754664825919659,0.18798487909282285,-0.9418686100230305
TRM1259,Sudeste,Marketplace,Grande,Doméstico,38,88,35,958.37,4,22650.383749999997,10.4,7.9,4,21,1,1,1,0,0,1,0,0,Não,0,0,41501.87,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,647.1538214285714,4,0,0.10670487457363266,0.4007358827230345,2.3809599046777197,1.5247780643898976,-0.252049346344191,2.014396163879741,0.381444650433763,0.38033801615429697,0.18235023403570624,2.496816058561081,1.819176107308391,0.5149788428643254,-0.252049346344191
